t,iL,vC,Vsw,Vin
0.008515000999999998,0.9773675,4.5840764,9.9990225,10.0
0.008515001599990841,0.97738206,4.584077,9.999022,10.0
0.008515001599998708,0.97738206,4.584077,9.999022,10.0
0.008515001599999305,0.97738206,4.584077,9.999022,10.0
0.008515001599999602,0.97738206,4.584077,9.999022,10.0
0.008515001599999721,0.97738206,4.584077,9.9990225,10.0
0.00851500159999997,0.97738206,4.584077,9.999022,10.0
0.00851500159999999,0.97738206,4.584077,9.999022,10.0
0.00851500259999999,0.97735775,4.584078,-0.74992925,10.0
0.00851500261562499,0.9773574,4.584078,-0.8332534,10.0
0.00851734558437538,0.92058426,4.5850945,-0.83164704,10.0
0.008518672292187689,0.8884423,4.58487,-0.8307278,10.0
0.008519998999999995,0.8563091,4.5840693,-0.829775,10.0
0.008519999999999998,0.856291,4.5840683,1.877455,10.0
0.008520000999999998,0.856293,4.584068,6.3895044,10.0
0.008520002999999996,0.8563334,4.584066,9.999144,10.0
0.008522442000000402,0.9153977,4.583048,9.999084,10.0
0.008522862000000473,0.9255692,4.58307,9.999074,10.0
0.008523282000000543,0.93574053,4.5831494,9.999064,10.0
0.008525000999999999,0.97736675,4.584078,9.9990225,10.0
0.00852500159999847,0.9773813,4.5840783,9.999022,10.0
0.008525001599999305,0.9773813,4.5840783,9.999022,10.0
0.00852500159999972,0.9773813,4.5840783,9.9990225,10.0
0.008525001599999969,0.9773813,4.5840783,9.999022,10.0
0.00852500159999999,0.9773813,4.5840783,9.999022,10.0
0.00852500259999999,0.977357,4.584079,-0.74992925,10.0
0.008525002615624989,0.9773566,4.584079,-0.8332533,10.0
0.008527375584375385,0.91985655,4.585097,-0.8316266,10.0
0.00852868729218769,0.88807815,4.584865,-0.8307172,10.0
0.008529998999999996,0.8563083,4.5840707,-0.829775,10.0
0.00853,0.85629016,4.5840697,1.8774551,10.0
0.008530000999999999,0.8562922,4.584069,6.3895044,10.0
0.008530002999999998,0.85633254,4.5840673,9.999144,10.0
0.008531235000000203,0.8861662,4.583308,9.999114,10.0
0.008532467000000408,0.91600233,4.5830483,9.999084,10.0
0.008532472000000409,0.9161234,4.5830483,9.9990835,10.0
0.00853331200000055,0.9364662,4.5831585,9.9990635,10.0
0.00853415200000069,0.95680803,4.5835,9.999043,10.0
0.008535000999999999,0.9773659,4.584079,9.9990225,10.0
0.008535001599999184,0.9773804,4.5840793,9.999022,10.0
0.00853500159999972,0.9773804,4.5840793,9.9990225,10.0
0.008535001599999958,0.9773804,4.5840793,9.9990225,10.0
0.008535001599999969,0.9773804,4.5840793,9.999022,10.0
0.00853500159999999,0.9773804,4.5840793,9.999022,10.0
0.008535002599999989,0.97735614,4.58408,-0.74992925,10.0
0.008535002615624988,0.9773558,4.58408,-0.8332533,10.0
0.00853740558437539,0.91912884,4.585099,-0.8316061,10.0
0.008538702292187693,0.8877139,4.5848603,-0.8307066,10.0
0.008539998999999996,0.85630745,4.5840716,-0.8297749,10.0
0.008539999999999999,0.8562893,4.5840707,1.8774551,10.0
0.008540000999999998,0.85629135,4.5840697,6.3895044,10.0
0.008540002999999997,0.8563317,4.5840683,9.999144,10.0
0.008541250000000205,0.8865286,4.583303,9.999113,10.0
0.008542497000000412,0.91672796,4.5830493,9.9990835,10.0
0.008542502000000413,0.9168491,4.5830493,9.9990835,10.0
0.008543751500000207,0.9471086,4.5833097,9.999053,10.0
0.008545000999999998,0.977365,4.5840797,9.9990225,10.0
0.008545001599999184,0.97737956,4.58408,9.999022,10.0
0.00854500159999972,0.97737956,4.58408,9.9990225,10.0
0.008545001599999958,0.97737956,4.58408,9.9990225,10.0
0.008545001599999968,0.97737956,4.58408,9.999022,10.0
0.008545001599999989,0.97737956,4.58408,9.999022,10.0
0.008545002599999988,0.97735524,4.584081,-0.7499292,10.0
0.008545002615624988,0.9773549,4.584081,-0.8332533,10.0
0.008547435584375394,0.91840106,4.5851007,-0.8315856,10.0
0.008548717292187695,0.88734967,4.5848556,-0.830696,10.0
0.008549998999999996,0.85630655,4.5840726,-0.8297749,10.0
0.008549999999999999,0.8562884,4.5840716,1.8774551,10.0
0.008550000999999998,0.8562904,4.5840707,6.3895044,10.0
0.008550002999999997,0.8563308,4.5840693,9.999144,10.0
0.008551255000000205,0.8866488,4.583302,9.999113,10.0
0.008552507000000414,0.91696924,4.5830503,9.999083,10.0
0.008552532000000418,0.9175747,4.5830507,9.999083,10.0
0.008553766500000209,0.94747096,4.5833163,9.999053,10.0
0.008555000999999998,0.97736406,4.5840807,9.9990225,10.0
0.008555001599999184,0.9773786,4.584081,9.999022,10.0
0.00855500159999972,0.9773786,4.584081,9.9990225,10.0
0.008555001599999968,0.9773786,4.584081,9.999022,10.0
0.008555001599999989,0.9773786,4.584081,9.999022,10.0
0.008555001599999999,0.9773786,4.584081,9.999022,10.0
0.008555002599999998,0.97735435,4.584082,-0.7499292,10.0
0.008555002615624998,0.97735393,4.584082,-0.83325326,10.0
0.008556229100000203,0.94763386,4.58484,-0.83238876,10.0
0.008557455584375408,0.9179156,4.585102,-0.83157194,10.0
0.008557460584375409,0.9177944,4.585102,-0.83156854,10.0
0.008558729792187702,0.8870459,4.5848513,-0.8306871,10.0
0.008559998999999995,0.8563056,4.5840735,-0.82977486,10.0
0.008559999999999998,0.8562874,4.5840726,1.8774551,10.0
0.008560000999999998,0.85628945,4.5840716,6.3895044,10.0
0.008560002999999997,0.85632986,4.58407,9.999144,10.0
0.008561257500000205,0.8867084,4.5833015,9.999113,10.0
0.008562512000000414,0.9170894,4.583051,9.999083,10.0
0.008562557000000422,0.9181792,4.5830517,9.999082,10.0
0.008565001,0.9773631,4.5840816,9.9990225,10.0
0.008565001599999187,0.97737765,4.584082,9.999022,10.0
0.008565001599999574,0.97737765,4.584082,9.999022,10.0
0.00856500159999996,0.97737765,4.584082,9.9990225,10.0
0.00856500159999997,0.97737765,4.584082,9.999022,10.0
0.008565001599999992,0.97737765,4.584082,9.999022,10.0
0.008565002599999991,0.9773534,4.5840826,-0.7499292,10.0
0.00856500261562499,0.977353,4.5840826,-0.83325326,10.0
0.008566244100000198,0.94726944,4.5848465,-0.8323788,10.0
0.008567485584375405,0.91718775,4.585103,-0.83155143,10.0
0.008567490584375406,0.9170666,4.585103,-0.831548,10.0
0.0085687447921877,0.8866816,4.5848455,-0.8306765,10.0
0.008569998999999997,0.85630465,4.584074,-0.82977486,10.0
0.00857,0.85628647,4.584073,1.8774551,10.0
0.008570000999999999,0.8562885,4.584072,6.3895044,10.0
0.008570002999999998,0.8563289,4.5840707,9.999144,10.0
0.008571260000000207,0.8867679,4.583301,9.999113,10.0
0.008572517000000416,0.9172095,4.5830517,9.999083,10.0
0.008572587000000428,0.9189047,4.583053,9.999081,10.0
0.008575000999999999,0.97736216,4.584082,9.9990225,10.0
0.008575001599990842,0.97737664,4.5840826,9.999022,10.0
0.00857500159999871,0.97737664,4.5840826,9.999022,10.0
0.008575001599999306,0.97737664,4.5840826,9.999022,10.0
0.008575001599999603,0.97737664,4.5840826,9.999022,10.0
0.008575001599999722,0.97737664,4.5840826,9.9990225,10.0
0.00857500159999996,0.97737664,4.5840826,9.9990225,10.0
0.00857500159999997,0.97737664,4.5840826,9.999022,10.0
0.008575001599999991,0.97737664,4.5840826,9.999022,10.0
0.00857500259999999,0.9773524,4.5840836,-0.74992913,10.0
0.00857500261562499,0.977352,4.5840836,-0.8332532,10.0
0.0085762591000002,0.94690496,4.584853,-0.83236885,10.0
0.00857751558437541,0.91645986,4.585103,-0.83153087,10.0
0.00857752058437541,0.91633874,4.585103,-0.8315275,10.0
0.008578759792187703,0.88631725,4.58484,-0.8306659,10.0
0.008579998999999996,0.85630363,4.5840745,-0.8297748,10.0
0.008579999999999999,0.85628545,4.5840735,1.8774551,10.0
0.008580000999999999,0.85628754,4.584073,6.3895044,10.0
0.008580002999999998,0.8563279,4.584071,9.999144,10.0
0.008581260000000207,0.8867669,4.5833015,9.999113,10.0
0.008582517000000416,0.9172085,4.583052,9.999083,10.0
0.008582617000000433,0.9196303,4.5830545,9.999081,10.0
0.008585000999999998,0.97736114,4.5840826,9.9990225,10.0
0.008585001599998709,0.9773756,4.584083,9.999022,10.0
0.008585001599999722,0.9773756,4.584083,9.9990225,10.0
0.00858500159999996,0.9773756,4.584083,9.9990225,10.0
0.00858500159999997,0.9773756,4.584083,9.999022,10.0
0.00858500159999999,0.9773756,4.584083,9.999022,10.0
0.00858500259999999,0.97735137,4.5840836,-0.74992913,10.0
0.00858500261562499,0.977351,4.5840836,-0.8332532,10.0
0.008586274100000202,0.9465405,4.58486,-0.8323589,10.0
0.008587545584375415,0.915732,4.585103,-0.8315103,10.0
0.008587550584375415,0.91561085,4.585103,-0.8315069,10.0
0.008588774792187705,0.8859529,4.584834,-0.8306552,10.0
0.008589998999999996,0.8563026,4.584075,-0.8297748,10.0
0.008589999999999999,0.85628444,4.584074,1.8774552,10.0
0.008590000999999998,0.85628647,4.584073,6.3895044,10.0
0.008590002999999997,0.8563269,4.5840716,9.999144,10.0
0.008591262500000207,0.88682646,4.583301,9.999113,10.0
0.008592522000000416,0.91732854,4.5830526,9.999083,10.0
0.008592647000000437,0.9203558,4.5830564,9.99908,10.0
0.008595000999999998,0.97736007,4.5840826,9.9990225,10.0
0.00859500159999847,0.9773746,4.584083,9.999022,10.0
0.008595001599999305,0.9773746,4.584083,9.999022,10.0
0.008595001599999721,0.9773746,4.584083,9.9990225,10.0
0.008595001599999959,0.9773746,4.584083,9.9990225,10.0
0.00859500159999997,0.9773746,4.584083,9.999022,10.0
0.00859500159999999,0.9773746,4.584083,9.999022,10.0
0.00859500259999999,0.97735035,4.584084,-0.7499291,10.0
0.00859500261562499,0.97734994,4.584084,-0.83325315,10.0
0.008596289100000204,0.946176,4.584866,-0.83234894,10.0
0.00859757558437542,0.91500413,4.585103,-0.83148974,10.0
0.00859758058437542,0.91488296,4.5851026,-0.83148634,10.0
0.008599998999999995,0.85630155,4.584075,-0.82977474,10.0
0.008599999999999998,0.8562834,4.584074,1.8774552,10.0
0.008600000999999998,0.85628545,4.5840735,6.3895044,10.0
0.008600002999999997,0.8563258,4.5840716,9.999144,10.0
0.008601265000000207,0.88688594,4.5833,9.999113,10.0
0.008602527000000417,0.9174486,4.583053,9.999083,10.0
0.008602677000000442,0.9210813,4.5830584,9.999079,10.0
0.008605001,0.97735906,4.584083,9.9990225,10.0
0.008605001599998708,0.9773736,4.5840836,9.999022,10.0
0.008605001599999721,0.9773736,4.5840836,9.9990225,10.0
0.008605001599999959,0.9773736,4.5840836,9.9990225,10.0
0.008605001599999969,0.9773736,4.5840836,9.999022,10.0
0.00860500159999999,0.9773736,4.5840836,9.999022,10.0
0.00860500259999999,0.9773493,4.584084,-0.7499291,10.0
0.008605002615624989,0.9773489,4.584084,-0.83325315,10.0
0.008606304100000206,0.94581145,4.5848722,-0.832339,10.0
0.008607605584375424,0.91427624,4.585102,-0.8314692,10.0
0.008607610584375425,0.91415507,4.5851016,-0.8314658,10.0
0.008609998999999997,0.85630053,4.584075,-0.82977474,10.0
0.00861,0.8562824,4.5840745,1.8774552,10.0
0.008610000999999999,0.85628444,4.5840735,6.3895044,10.0
0.008610002999999998,0.8563248,4.5840716,9.999144,10.0
0.008611267500000208,0.8869455,4.583299,9.999113,10.0
0.008612532000000419,0.9175687,4.583053,9.999083,10.0
0.008612707000000448,0.92180675,4.5830603,9.999078,10.0
0.008615000999999999,0.97735804,4.584083,9.9990225,10.0
0.008615001599998708,0.9773725,4.5840836,9.999022,10.0
0.008615001599999542,0.9773725,4.5840836,9.999022,10.0
0.008615001599999958,0.9773725,4.5840836,9.9990225,10.0
0.008615001599999969,0.9773725,4.5840836,9.999022,10.0
0.00861500159999999,0.9773725,4.5840836,9.999022,10.0
0.008615002599999989,0.97734827,4.584084,-0.749929,10.0
0.008615002615624989,0.9773479,4.584084,-0.83325315,10.0
0.008616319100000209,0.94544697,4.584878,-0.83232903,10.0
0.008617635584375428,0.91354835,4.5851007,-0.83144855,10.0
0.00861764058437543,0.9134272,4.5851,-0.83144516,10.0
0.008619998999999996,0.8562995,4.584075,-0.8297747,10.0
0.00862,0.85628134,4.584074,1.8774552,10.0
0.008620000999999999,0.85628337,4.5840735,6.3895044,10.0
0.008620002999999998,0.8563238,4.5840716,9.999144,10.0
0.008621270000000208,0.887005,4.583298,9.999113,10.0
0.00862253700000042,0.9176887,4.583053,9.999083,10.0
0.008622737000000453,0.92253226,4.583062,9.999078,10.0
0.008625000999999998,0.977357,4.5840826,9.9990225,10.0
0.008625001599999184,0.9773715,4.584083,9.999022,10.0
0.00862500159999972,0.9773715,4.584083,9.9990225,10.0
0.008625001599999958,0.9773715,4.584083,9.9990225,10.0
0.008625001599999968,0.9773715,4.584083,9.999022,10.0
0.008625001599999989,0.9773715,4.584083,9.999022,10.0
0.008625002599999989,0.97734725,4.584084,-0.749929,10.0
0.008625002615624988,0.97734684,4.584084,-0.8332531,10.0
0.008626321600000209,0.94538534,4.5848784,-0.8323273,10.0
0.008627640584375429,0.91342616,4.5851,-0.8314451,10.0
0.008627670584375434,0.91269934,4.5850987,-0.83142453,10.0
0.008629998999999996,0.85629845,4.584075,-0.8297747,10.0
0.008629999999999999,0.8562803,4.584074,1.8774552,10.0
0.008630000999999998,0.85628235,4.584073,6.3895044,10.0
0.008630002999999997,0.8563227,4.5840716,9.999144,10.0
0.008631270000000208,0.88700396,4.5832977,9.999113,10.0
0.008632537000000419,0.9176877,4.5830526,9.999083,10.0
0.008632767000000457,0.92325777,4.5830646,9.999077,10.0
0.008635000999999998,0.97735596,4.5840826,9.9990225,10.0
0.008635001599999184,0.9773705,4.584083,9.999022,10.0
0.00863500159999957,0.9773705,4.584083,9.999022,10.0
0.008635001599999957,0.9773705,4.584083,9.9990225,10.0
0.008635001599999968,0.9773705,4.584083,9.999022,10.0
0.008635001599999989,0.9773705,4.584083,9.999022,10.0
0.008635001599999999,0.9773705,4.584083,9.999022,10.0
0.008635002599999999,0.97734624,4.5840836,-0.74992895,10.0
0.008635002615624998,0.9773458,4.5840836,-0.8332531,10.0
0.008636319100000218,0.9454449,4.5848775,-0.832329,10.0
0.008637635584375438,0.91354626,4.5851,-0.8314485,10.0
0.008637695584375448,0.91209257,4.585097,-0.8314073,10.0
0.008639998999999995,0.85629743,4.5840745,-0.8297746,10.0
0.008639999999999998,0.8562793,4.5840735,1.8774554,10.0
0.008640000999999998,0.85628134,4.5840726,6.3895044,10.0
0.008640002999999997,0.8563217,4.584071,9.999144,10.0
0.008641272500000208,0.8870635,4.5832963,9.999113,10.0
0.00864254200000042,0.91780776,4.583052,9.999083,10.0
0.008642792000000461,0.9238622,4.5830665,9.999076,10.0
0.008645000999999998,0.97735494,4.584082,9.9990225,10.0
0.008645001599998706,0.9773695,4.5840826,9.999022,10.0
0.00864500159999972,0.9773695,4.5840826,9.9990225,10.0
0.008645001599999957,0.9773695,4.5840826,9.9990225,10.0
0.008645001599999988,0.9773695,4.5840826,9.999022,10.0
0.008645001599999999,0.9773695,4.5840826,9.999022,10.0
0.008645002599999998,0.9773452,4.5840836,-0.74992895,10.0
0.008645002615624998,0.9773448,4.5840836,-0.833253,10.0
0.008646316600000217,0.9455045,4.584876,-0.8323306,10.0
0.008647630584375437,0.9136664,4.5850997,-0.83145195,10.0
0.008647720584375452,0.9114859,4.5850945,-0.83139014,10.0
0.008649998999999995,0.8562965,4.584074,-0.8297746,10.0
0.008649999999999998,0.8562783,4.584073,1.8774554,10.0
0.008650000999999997,0.8562803,4.584072,6.3895044,10.0
0.008650002999999996,0.85632074,4.5840707,9.999144,10.0
0.008651275000000208,0.88712305,4.583295,9.999113,10.0
0.00865254700000042,0.91792786,4.583052,9.999082,10.0
0.008652817000000465,0.92446667,4.583069,9.999076,10.0
0.008655000999999999,0.977354,4.5840816,9.9990225,10.0
0.008655001599999186,0.97736853,4.584082,9.999022,10.0
0.008655001599999544,0.97736853,4.584082,9.999022,10.0
0.008655001599999722,0.97736853,4.584082,9.9990225,10.0
0.00865500159999997,0.97736853,4.584082,9.999022,10.0
0.008655001599999991,0.97736853,4.584082,9.999022,10.0
0.00865500259999999,0.9773442,4.5840826,-0.7499289,10.0
0.00865500261562499,0.97734386,4.5840826,-0.833253,10.0
0.00865631660000021,0.9455035,4.5848756,-0.8323305,10.0
0.00865763058437543,0.9136655,4.585099,-0.8314519,10.0
0.00865775058437545,0.9107581,4.5850916,-0.83136946,10.0
0.008659998999999996,0.85629547,4.5840735,-0.82977456,10.0
0.00866,0.85627735,4.5840726,1.8774554,10.0
0.008660000999999999,0.8562794,4.5840716,6.3895044,10.0
0.008660002999999998,0.8563197,4.58407,9.999144,10.0
0.00866127750000021,0.8871826,4.5832934,9.999113,10.0
0.008662552000000422,0.918048,4.583051,9.999082,10.0
0.008662847000000471,0.92519224,4.583071,9.999075,10.0
0.008665000999999999,0.97735304,4.5840807,9.9990225,10.0
0.008665001599998471,0.9773676,4.584081,9.999022,10.0
0.008665001599999306,0.9773676,4.584081,9.999022,10.0
0.008665001599999722,0.9773676,4.584081,9.9990225,10.0
0.00866500159999996,0.9773676,4.584081,9.9990225,10.0
0.00866500159999997,0.9773676,4.584081,9.999022,10.0
0.008665001599999991,0.9773676,4.584081,9.999022,10.0
0.00866500259999999,0.97734326,4.584082,-0.7499289,10.0
0.00866500261562499,0.9773429,4.584082,-0.83325297,10.0
0.008666314100000209,0.94556314,4.5848737,-0.8323322,10.0
0.008667625584375428,0.91378564,4.5850987,-0.8314553,10.0
0.008667780584375454,0.9100303,4.5850883,-0.8313488,10.0
0.008669998999999996,0.8562946,4.5840726,-0.82977456,10.0
0.008669999999999999,0.8562764,4.5840716,1.8774554,10.0
0.008670000999999998,0.8562784,4.584071,6.3895044,10.0
0.008670002999999997,0.85631883,4.5840693,9.999144,10.0
0.00867127750000021,0.88718164,4.5832925,9.999113,10.0
0.008672552000000422,0.9180471,4.5830507,9.999082,10.0
0.008672877000000476,0.92591786,4.5830746,9.999074,10.0
0.008675000999999998,0.9773521,4.58408,9.9990225,10.0
0.008675001599998709,0.9773666,4.5840807,9.999022,10.0
0.008675001599999722,0.9773666,4.5840807,9.9990225,10.0
0.00867500159999996,0.9773666,4.5840807,9.9990225,10.0
0.00867500159999997,0.9773666,4.5840807,9.999022,10.0
0.00867500159999999,0.9773666,4.5840807,9.999022,10.0
0.00867500259999999,0.97734237,4.584081,-0.7499289,10.0
0.00867500261562499,0.97734195,4.584081,-0.83325297,10.0
0.008676311600000208,0.9456228,4.5848722,-0.8323338,10.0
0.008677620584375427,0.91390586,4.5850983,-0.8314587,10.0
0.008677810584375459,0.90930253,4.5850844,-0.8313281,10.0
0.008679998999999996,0.8562937,4.5840716,-0.8297745,10.0
0.008679999999999998,0.8562755,4.584071,1.8774554,10.0
0.008680000999999998,0.8562775,4.58407,6.3895044,10.0
0.008680002999999997,0.85631794,4.584069,9.999144,10.0
0.00868128000000021,0.8872413,4.5832906,9.999113,10.0
0.008682557000000422,0.91816723,4.58305,9.999082,10.0
0.00868290700000048,0.9266435,4.5830774,9.999073,10.0
0.008685000999999998,0.9773512,4.5840793,9.9990225,10.0
0.00868500159999847,0.97736573,4.5840797,9.999022,10.0
0.008685001599999721,0.97736573,4.5840797,9.9990225,10.0
0.008685001599999959,0.97736573,4.5840797,9.9990225,10.0
0.00868500159999997,0.97736573,4.5840797,9.999022,10.0
0.00868500159999999,0.97736573,4.5840797,9.999022,10.0
0.00868500259999999,0.9773415,4.5840807,-0.74992883,10.0
0.00868500261562499,0.9773411,4.5840807,-0.8332529,10.0
0.008686311600000208,0.9456219,4.5848713,-0.8323338,10.0
0.008687620584375427,0.913905,4.5850973,-0.8314587,10.0
0.008687840584375463,0.9085748,4.58508,-0.83130735,10.0
0.008689998999999995,0.8562928,4.584071,-0.8297745,10.0
0.008689999999999998,0.85627466,4.58407,1.8774555,10.0
0.008690000999999998,0.8562767,4.5840693,6.3895044,10.0
0.008690002999999996,0.85631704,4.584068,9.999144,10.0
0.008691280000000209,0.88724047,4.58329,9.999113,10.0
0.008692557000000422,0.9181664,4.583049,9.999082,10.0
0.008692937000000485,0.9273692,4.583081,9.999073,10.0
0.008695000999999999,0.97735035,4.5840783,9.9990225,10.0
0.008695001599999185,0.9773649,4.584079,9.999022,10.0
0.00869500159999972,0.9773649,4.584079,9.9990225,10.0
0.008695001599999969,0.9773649,4.584079,9.999022,10.0
0.00869500159999999,0.9773649,4.584079,9.999022,10.0
0.00869500259999999,0.97734064,4.5840797,-0.74992883,10.0
0.008695002615624989,0.9773402,4.5840797,-0.8332529,10.0
0.008696309100000207,0.94568163,4.5848694,-0.8323354,10.0
0.008697615584375425,0.9140253,4.585097,-0.8314621,10.0
0.008697870584375468,0.90784717,4.585076,-0.83128667,10.0
0.008699998999999996,0.85629195,4.5840697,-0.82977444,10.0
0.0087,0.85627383,4.5840693,1.8774555,10.0
0.008700000999999999,0.85627586,4.5840683,6.3895044,10.0
0.008700002999999998,0.8563162,4.584067,9.999144,10.0
0.00870128250000021,0.8873002,4.5832877,9.999113,10.0
0.008702562000000424,0.9182867,4.5830483,9.999082,10.0
0.008702967000000492,0.92809486,4.583084,9.999072,10.0
0.008705000999999999,0.9773496,4.5840774,9.9990225,10.0
0.00870500159999847,0.9773641,4.584078,9.999022,10.0
0.008705001599999304,0.9773641,4.584078,9.999022,10.0
0.008705001599999958,0.9773641,4.584078,9.9990225,10.0
0.008705001599999969,0.9773641,4.584078,9.999022,10.0
0.00870500159999999,0.9773641,4.584078,9.999022,10.0
0.008705002599999989,0.9773398,4.5840783,-0.7499288,10.0
0.008705002615624988,0.97733945,4.5840783,-0.8332529,10.0
0.008706309100000207,0.94568086,4.5848684,-0.8323354,10.0
0.008707615584375425,0.91402453,4.5850954,-0.8314621,10.0
0.008707900584375473,0.9071196,4.5850706,-0.8312659,10.0
0.008709998999999996,0.8562912,4.584069,-0.82977444,10.0
0.008709999999999999,0.85627306,4.5840683,1.8774555,10.0
0.008710000999999998,0.8562751,4.5840673,6.3895044,10.0
0.008710002999999997,0.85631543,4.5840654,9.999144,10.0
0.00871128250000021,0.8872994,4.583287,9.999113,10.0
0.008712562000000423,0.9182859,4.583047,9.999082,10.0
0.008712997000000496,0.92882067,4.583088,9.999071,10.0
0.008715000999999998,0.9773488,4.584076,9.9990225,10.0
0.00871500159999847,0.97736335,4.5840764,9.999022,10.0
0.008715001599999304,0.97736335,4.5840764,9.999022,10.0
0.00871500159999972,0.97736335,4.5840764,9.9990225,10.0
0.008715001599999958,0.97736335,4.5840764,9.9990225,10.0
0.008715001599999968,0.97736335,4.5840764,9.999022,10.0
0.008715001599999989,0.97736335,4.5840764,9.999022,10.0
0.008715002599999988,0.9773391,4.5840774,-0.7499288,10.0
0.008715002615624988,0.9773387,4.5840774,-0.83325285,10.0
0.008716306600000206,0.9457407,4.584866,-0.832337,10.0
0.008717610584375424,0.91414493,4.585095,-0.8314655,10.0
0.008717930584375477,0.906392,4.5850654,-0.8312452,10.0
0.008719998999999996,0.85629046,4.584068,-0.8297744,10.0
0.008719999999999999,0.8562723,4.584067,1.8774555,10.0
0.008720000999999998,0.8562743,4.584066,6.3895044,10.0
0.008720002999999997,0.8563147,4.5840645,9.999144,10.0
0.00872128250000021,0.8872987,4.583286,9.999113,10.0
0.008722562000000423,0.9182852,4.583046,9.999082,10.0
0.0087230270000005,0.9295465,4.5830917,9.99907,10.0
0.008725000999999998,0.9773481,4.584075,9.9990225,10.0
0.008725001599999184,0.97736263,4.5840755,9.999022,10.0
0.0087250015999996,0.97736263,4.5840755,9.999022,10.0
0.00872500159999972,0.97736263,4.5840755,9.9990225,10.0
0.008725001599999957,0.97736263,4.5840755,9.9990225,10.0
0.008725001599999989,0.97736263,4.5840755,9.999022,10.0
0.008725001599999999,0.97736263,4.5840755,9.999022,10.0
0.008725002599999998,0.9773384,4.5840764,-0.7499288,10.0
0.008725002615624998,0.977338,4.5840764,-0.83325285,10.0
0.008726306600000216,0.94574,4.584865,-0.832337,10.0
0.008727610584375434,0.9141442,4.5850935,-0.8314654,10.0
0.008727955584375491,0.9057856,4.5850606,-0.83122784,10.0
0.008729998999999995,0.8562898,4.5840664,-0.8297744,10.0
0.008729999999999998,0.8562716,4.584066,1.8774555,10.0
0.008730000999999998,0.85627365,4.584065,6.3895044,10.0
0.008730002999999997,0.85631406,4.584063,9.999144,10.0
0.00873128500000021,0.88735855,4.5832834,9.999113,10.0
0.008732567000000423,0.91840565,4.5830445,9.999082,10.0
0.008733052000000505,0.9301512,4.583095,9.99907,10.0
0.008735001,0.9773475,4.5840735,9.9990225,10.0
0.00873500159999871,0.977362,4.584074,9.999022,10.0
0.008735001599999306,0.977362,4.584074,9.999022,10.0
0.008735001599999723,0.977362,4.584074,9.9990225,10.0
0.00873500159999996,0.977362,4.584074,9.9990225,10.0
0.00873500159999997,0.977362,4.584074,9.999022,10.0
0.008735001599999992,0.977362,4.584074,9.999022,10.0
0.008735002599999991,0.9773377,4.584075,-0.7499288,10.0
0.00873500261562499,0.97733736,4.584075,-0.83325285,10.0
0.008736306600000208,0.9457393,4.5848637,-0.832337,10.0
0.008737610584375426,0.9141436,4.585092,-0.8314654,10.0
0.00873798558437549,0.9050582,4.5850544,-0.8312071,10.0
0.008739998999999997,0.85628915,4.5840654,-0.8297744,10.0
0.00874,0.856271,4.5840645,1.8774555,10.0
0.008740000999999999,0.85627306,4.5840635,6.3895044,10.0
0.008740002999999998,0.8563134,4.584062,9.999144,10.0
0.008741285000000211,0.88735795,4.583282,9.999113,10.0
0.008742567000000425,0.91840506,4.5830436,9.999082,10.0
0.008743082000000511,0.93087715,4.5830994,9.999069,10.0
0.008745000999999999,0.9773469,4.5840726,9.9990225,10.0
0.008745001599999186,0.97736144,4.584073,9.999022,10.0
0.008745001599999722,0.97736144,4.584073,9.9990225,10.0
0.00874500159999997,0.97736144,4.584073,9.999022,10.0
0.008745001599999991,0.97736144,4.584073,9.999022,10.0
0.00874500259999999,0.9773371,4.5840735,-0.7499287,10.0
0.00874500261562499,0.97733676,4.5840735,-0.83325285,10.0
0.008746306600000208,0.94573873,4.584862,-0.83233696,10.0
0.008747610584375426,0.914143,4.585091,-0.8314654,10.0
0.008748015584375494,0.9043308,4.585048,-0.8311863,10.0
0.008749998999999996,0.8562886,4.584064,-0.8297744,10.0
0.008749999999999999,0.85627043,4.584063,1.8774555,10.0
0.008750000999999999,0.8562725,4.584062,6.3895044,10.0
0.008750002999999998,0.8563129,4.5840607,9.999144,10.0
0.008751285000000211,0.8873574,4.583281,9.999113,10.0
0.008752567000000424,0.91840446,4.583042,9.999082,10.0
0.008753112000000516,0.93160313,4.583104,9.999068,10.0
0.008755000999999998,0.97734636,4.584071,9.9990225,10.0
0.008755001599998471,0.9773609,4.5840716,9.999022,10.0
0.008755001599999186,0.9773609,4.5840716,9.999022,10.0
0.008755001599999543,0.9773609,4.5840716,9.999022,10.0
0.008755001599999722,0.9773609,4.5840716,9.9990225,10.0
0.00875500159999996,0.9773609,4.5840716,9.9990225,10.0
0.00875500159999997,0.9773609,4.5840716,9.999022,10.0
0.00875500159999999,0.9773609,4.5840716,9.999022,10.0
0.00875500259999999,0.9773366,4.5840726,-0.7499287,10.0
0.00875500261562499,0.9773362,4.5840726,-0.8332528,10.0
0.008756304100000207,0.9457988,4.58486,-0.83233863,10.0
0.008757605584375425,0.91426367,4.5850897,-0.8314688,10.0
0.008758045584375498,0.9036035,4.5850415,-0.8311655,10.0
0.008759998999999996,0.85628814,4.5840626,-0.8297743,10.0
0.008759999999999999,0.85626996,4.5840616,1.8774555,10.0
0.008760000999999998,0.856272,4.584061,6.3895044,10.0
0.008760002999999997,0.8563124,4.5840592,9.999144,10.0
